"1"	3.04819628550537
"2"	1.74043377141074
"3"	1.07859819803276
"4"	0.5661939270881
"5"	-0.620017983070416
"6"	-0.246445443474709
"7"	0.800237180972258
"8"	1.14927608986555
"9"	1.40906058006685
"10"	1.90450694175785
"11"	2.6673425643767
"12"	3.151314065084
"13"	3.52513222722007
"14"	4.00309985709541
"15"	4.86199353591821
"16"	4.71527027930488
"17"	4.5421395885355
"18"	4.81939441225269
"19"	4.48191422097546
"20"	2.82768566137963
"21"	1.21326788562636
"22"	0.657248455729016
"23"	0.96596293832725
"24"	1.6705057273318
"25"	2.65274729530901
"26"	2.78636822925867
"27"	2.0913208572644
"28"	1.83290693555253
"29"	1.28344368652479
"30"	-0.0173855891863184
"31"	-0.475431658287259
"32"	-0.0493026609372407
"33"	1.68974939033139
"34"	2.71277899533393
"35"	2.24320062060132
"36"	1.89928943368784
"37"	2.00285952667958
"38"	1.89676254257186
"39"	1.50403516549897
"40"	2.01487513569297
"41"	2.34731630503001
"42"	1.8252556687964
"43"	1.08662346118651
"44"	1.73090878153541
"45"	2.34160857813361
"46"	2.41631328471161
"47"	2.48538442622526
"48"	1.78901482225704
"49"	1.23862532389001
"50"	0.958565641983598
"51"	0.657724391408926
"52"	0.615205229609813
"53"	0.915257453015895
"54"	1.13560408653258
"55"	0.790844853900427
"56"	0.171401534004392
"57"	-0.611921162909604
"58"	-1.10685557798926
"59"	-0.223135623558872
"60"	0.283611437791479
"61"	1.07329251203604
"62"	1.52835322364425
"63"	1.35072238927994
"64"	1.02382885826032
"65"	0.463022578792993
"66"	0.0188833475104547
"67"	-0.248135426193759
"68"	-1.46692001370572
"69"	-1.83411667977896
"70"	-1.02564702758729
"71"	-0.53451660647918
"72"	-0.420977209450253
"73"	-0.348433092105042
"74"	0.433120409649707
"75"	1.22165731250526
"76"	1.51803813123866
"77"	1.63896095625717
"78"	1.65354253462446
"79"	1.62400750277013
"80"	1.85763117710662
"81"	1.64036912189404
"82"	0.92855655235319
"83"	0.74066842895267
"84"	-0.070878056975121
"85"	-0.761326108664995
"86"	-0.21365183877374
"87"	0.496152755505753
"88"	1.50529506816961
"89"	2.66295759038731
"90"	3.04112765829827
"91"	2.7085605122795
"92"	1.57051533015322
"93"	1.85118586789557
"94"	2.51867980255491
"95"	2.03780755795784
"96"	1.06158951645582
"97"	0.655102846481251
"98"	0.425691067045717
"99"	1.08964729098972
"100"	1.86168989954808
"101"	2.15872722364167
"102"	1.93060277337937
"103"	1.74138956169826
"104"	1.82693354580605
"105"	1.81662041210816
"106"	2.73307776017733
"107"	2.9062514183478
"108"	2.34777767925424
"109"	2.09612337905471
"110"	1.2885289240231
"111"	1.23523379606595
"112"	1.91055171941453
"113"	2.26957328419876
"114"	2.17876406448166
"115"	2.40295072497707
"116"	3.02402162415499
"117"	2.77226126601307
"118"	1.96549702535665
"119"	1.68846841405187
"120"	2.05458568639428
"121"	3.30097482345708
"122"	4.46683961353662
"123"	5.07861978431067
"124"	5.01555551275024
"125"	4.03550421356195
"126"	2.8576195077305
"127"	1.80514793939128
"128"	1.1190162176869
"129"	1.03529906607848
"130"	0.664329913112697
"131"	0.136763876210666
"132"	-0.342058515885494
"133"	-1.18250255330522
"134"	-1.65456060685037
"135"	-1.39244345718901
"136"	-1.15524928684034
"137"	-1.00820928560769
"138"	0.0560952758771496
"139"	1.30787898142259
"140"	1.75806529662961
"141"	1.65102438161146
"142"	1.47477295277258
"143"	1.88371628587388
"144"	1.92633056468489
